,Charge,Charge model,Method,Weight,Delta,Element,Grid,Atom number,smirks,Conformer,Orientation
0,-0.2201634090577573,RESP2,hf/6-31g*,1.0,0.0,F,hf,1,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
1,0.4395331382441273,RESP2,hf/6-31g*,1.0,0.0,C,hf,2,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
2,-0.2214704887692504,RESP2,hf/6-31g*,1.0,0.0,F,hf,3,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
3,0.44387843095794105,RESP2,hf/6-31g*,1.0,0.0,C,hf,4,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
4,-0.22309772048635837,RESP2,hf/6-31g*,1.0,0.0,F,hf,5,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
5,-0.22003882536798247,RESP2,hf/6-31g*,1.0,0.0,F,hf,6,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
6,0.44378931272533445,RESP2,hf/6-31g*,1.0,0.0,C,hf,7,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
7,-0.2214318861329549,RESP2,hf/6-31g*,1.0,0.0,F,hf,8,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
8,-0.2225003099607683,RESP2,hf/6-31g*,1.0,0.0,F,hf,9,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
9,0.4460873101103021,RESP2,hf/6-31g*,1.0,0.0,C,hf,10,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
10,-0.22270473110324862,RESP2,hf/6-31g*,1.0,0.0,F,hf,11,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
11,-0.22188082115938437,RESP2,hf/6-31g*,1.0,0.0,F,hf,12,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
0,-0.22055740189651954,RESP2,hf/6-31g*,1.0,0.05,F,hf,1,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
1,0.4403232805724598,RESP2,hf/6-31g*,1.0,0.05,C,hf,2,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
2,-0.2218686210148335,RESP2,hf/6-31g*,1.0,0.05,F,hf,3,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
3,0.4446731100035542,RESP2,hf/6-31g*,1.0,0.05,C,hf,4,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
4,-0.22349943043826964,RESP2,hf/6-31g*,1.0,0.05,F,hf,5,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
5,-0.2204307666989235,RESP2,hf/6-31g*,1.0,0.05,F,hf,6,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
6,0.4445817346133379,RESP2,hf/6-31g*,1.0,0.05,C,hf,7,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
7,-0.2218266836873798,RESP2,hf/6-31g*,1.0,0.05,F,hf,8,[C:4]1([C:2]([C:10]([C:7]1([F:8])[F:9])([F:11])[F:12])([F:1])[F:3])([F:5])[F:6],,
