,Charge,Charge model,Method,Weight,Delta,Element,Grid,Atom number,smirks,Conformer,Orientation
0,-0.2267284371553373,RESP2,hf/6-31g*,1.0,0.0,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.34151194137671,RESP2,hf/6-31g*,1.0,0.0,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0946116268433034,RESP2,hf/6-31g*,1.0,0.0,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1675700685339441,RESP2,hf/6-31g*,1.0,0.0,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0944920480517956,RESP2,hf/6-31g*,1.0,0.0,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2115666351030041,RESP2,hf/6-31g*,1.0,0.0,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2249363991780311,RESP2,hf/6-31g*,1.0,0.05,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.345426521480713,RESP2,hf/6-31g*,1.0,0.05,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0947892453772116,RESP2,hf/6-31g*,1.0,0.05,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1674911616098841,RESP2,hf/6-31g*,1.0,0.05,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0946710323316826,RESP2,hf/6-31g*,1.0,0.05,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2134114813399658,RESP2,hf/6-31g*,1.0,0.05,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2231443612007249,RESP2,hf/6-31g*,1.0,0.1,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3493411015847159,RESP2,hf/6-31g*,1.0,0.1,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0949668639111197,RESP2,hf/6-31g*,1.0,0.1,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.167412254685824,RESP2,hf/6-31g*,1.0,0.1,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0948500166115696,RESP2,hf/6-31g*,1.0,0.1,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2152563275769275,RESP2,hf/6-31g*,1.0,0.1,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2213523232234187,RESP2,hf/6-31g*,1.0,0.15,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3532556816887189,RESP2,hf/6-31g*,1.0,0.15,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0951444824450279,RESP2,hf/6-31g*,1.0,0.15,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1673333477617639,RESP2,hf/6-31g*,1.0,0.15,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0950290008914565,RESP2,hf/6-31g*,1.0,0.15,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2171011738138892,RESP2,hf/6-31g*,1.0,0.15,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2195602852461125,RESP2,hf/6-31g*,1.0,0.2,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3571702617927219,RESP2,hf/6-31g*,1.0,0.2,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.095322100978936,RESP2,hf/6-31g*,1.0,0.2,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1672544408377038,RESP2,hf/6-31g*,1.0,0.2,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0952079851713435,RESP2,hf/6-31g*,1.0,0.2,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2189460200508509,RESP2,hf/6-31g*,1.0,0.2,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2177682472688062,RESP2,hf/6-31g*,1.0,0.25,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3610848418967248,RESP2,hf/6-31g*,1.0,0.25,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0954997195128442,RESP2,hf/6-31g*,1.0,0.25,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1671755339136437,RESP2,hf/6-31g*,1.0,0.25,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0953869694512305,RESP2,hf/6-31g*,1.0,0.25,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2207908662878126,RESP2,hf/6-31g*,1.0,0.25,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2159762092915,RESP2,hf/6-31g*,1.0,0.3,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3649994220007278,RESP2,hf/6-31g*,1.0,0.3,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0956773380467523,RESP2,hf/6-31g*,1.0,0.3,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1670966269895836,RESP2,hf/6-31g*,1.0,0.3,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0955659537311174,RESP2,hf/6-31g*,1.0,0.3,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2226357125247743,RESP2,hf/6-31g*,1.0,0.3,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2141841713141938,RESP2,hf/6-31g*,1.0,0.35,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3689140021047307,RESP2,hf/6-31g*,1.0,0.35,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0958549565806605,RESP2,hf/6-31g*,1.0,0.35,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1670177200655235,RESP2,hf/6-31g*,1.0,0.35,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0957449380110044,RESP2,hf/6-31g*,1.0,0.35,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.224480558761736,RESP2,hf/6-31g*,1.0,0.35,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2123921333368876,RESP2,hf/6-31g*,1.0,0.4,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3728285822087337,RESP2,hf/6-31g*,1.0,0.4,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0960325751145686,RESP2,hf/6-31g*,1.0,0.4,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1669388131414635,RESP2,hf/6-31g*,1.0,0.4,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0959239222908914,RESP2,hf/6-31g*,1.0,0.4,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2263254049986977,RESP2,hf/6-31g*,1.0,0.4,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2106000953595814,RESP2,hf/6-31g*,1.0,0.45,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3767431623127367,RESP2,hf/6-31g*,1.0,0.45,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0962101936484768,RESP2,hf/6-31g*,1.0,0.45,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1668599062174034,RESP2,hf/6-31g*,1.0,0.45,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0961029065707783,RESP2,hf/6-31g*,1.0,0.45,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2281702512356594,RESP2,hf/6-31g*,1.0,0.45,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.2088080573822752,RESP2,hf/6-31g*,1.0,0.5,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3806577424167396,RESP2,hf/6-31g*,1.0,0.5,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0963878121823849,RESP2,hf/6-31g*,1.0,0.5,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1667809992933433,RESP2,hf/6-31g*,1.0,0.5,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
4,0.0962818908506653,RESP2,hf/6-31g*,1.0,0.5,H,hf,5,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
5,0.2300150974726211,RESP2,hf/6-31g*,1.0,0.5,H,hf,6,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
0,-0.207016019404969,RESP2,hf/6-31g*,1.0,0.55,C,hf,1,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
1,-0.3845723225207426,RESP2,hf/6-31g*,1.0,0.55,S,hf,2,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
2,0.0965654307162931,RESP2,hf/6-31g*,1.0,0.55,H,hf,3,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
3,0.1667020923692832,RESP2,hf/6-31g*,1.0,0.55,H,hf,4,[H:3][C:1]([H:4])([H:5])[S:2][H:6],,
