,Charge,Charge model,Method,Weight,Delta,Element,Grid,Atom number,smirks,Conformer,Orientation
0,-0.0594379788819561,RESP2,hf/6-31g*,1.0,0.0,C,hf,1,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
1,-0.4433731488175259,RESP2,hf/6-31g*,1.0,0.0,N,hf,2,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
2,-0.760906117723271,RESP2,hf/6-31g*,1.0,0.0,N,hf,3,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
3,0.06795444254611,RESP2,hf/6-31g*,1.0,0.0,H,hf,4,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
4,0.0422412134830567,RESP2,hf/6-31g*,1.0,0.0,H,hf,5,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
5,0.1069703678443169,RESP2,hf/6-31g*,1.0,0.0,H,hf,6,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
6,0.327643131654857,RESP2,hf/6-31g*,1.0,0.0,H,hf,7,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
7,0.3591405009335341,RESP2,hf/6-31g*,1.0,0.0,H,hf,8,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
8,0.3597675889608782,RESP2,hf/6-31g*,1.0,0.0,H,hf,9,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
0,-0.0596667132888044,RESP2,hf/6-31g*,1.0,0.05,C,hf,1,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
1,-0.4461917209037456,RESP2,hf/6-31g*,1.0,0.05,N,hf,2,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
2,-0.7649289448195498,RESP2,hf/6-31g*,1.0,0.05,N,hf,3,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
3,0.0688480685690801,RESP2,hf/6-31g*,1.0,0.05,H,hf,4,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
4,0.0426954416889988,RESP2,hf/6-31g*,1.0,0.05,H,hf,5,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
5,0.1063824434938092,RESP2,hf/6-31g*,1.0,0.05,H,hf,6,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
6,0.330043458589274,RESP2,hf/6-31g*,1.0,0.05,H,hf,7,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
7,0.3606265139960883,RESP2,hf/6-31g*,1.0,0.05,H,hf,8,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
8,0.3621914526748488,RESP2,hf/6-31g*,1.0,0.05,H,hf,9,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
0,-0.0598954476956527,RESP2,hf/6-31g*,1.0,0.1,C,hf,1,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
1,-0.4490102929899653,RESP2,hf/6-31g*,1.0,0.1,N,hf,2,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
2,-0.7689517719158283,RESP2,hf/6-31g*,1.0,0.1,N,hf,3,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
3,0.0697416945920503,RESP2,hf/6-31g*,1.0,0.1,H,hf,4,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
4,0.043149669894941,RESP2,hf/6-31g*,1.0,0.1,H,hf,5,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
5,0.1057945191433014,RESP2,hf/6-31g*,1.0,0.1,H,hf,6,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
6,0.3324437855236912,RESP2,hf/6-31g*,1.0,0.1,H,hf,7,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
7,0.3621125270586426,RESP2,hf/6-31g*,1.0,0.1,H,hf,8,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
8,0.3646153163888196,RESP2,hf/6-31g*,1.0,0.1,H,hf,9,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
0,-0.060124182102501,RESP2,hf/6-31g*,1.0,0.15,C,hf,1,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
1,-0.451828865076185,RESP2,hf/6-31g*,1.0,0.15,N,hf,2,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
2,-0.7729745990121071,RESP2,hf/6-31g*,1.0,0.15,N,hf,3,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
3,0.0706353206150204,RESP2,hf/6-31g*,1.0,0.15,H,hf,4,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
4,0.0436038981008831,RESP2,hf/6-31g*,1.0,0.15,H,hf,5,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
5,0.1052065947927936,RESP2,hf/6-31g*,1.0,0.15,H,hf,6,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
6,0.3348441124581083,RESP2,hf/6-31g*,1.0,0.15,H,hf,7,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
7,0.3635985401211969,RESP2,hf/6-31g*,1.0,0.15,H,hf,8,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
8,0.3670391801027903,RESP2,hf/6-31g*,1.0,0.15,H,hf,9,[H:4][C:1]([H:5])([H:6])[N:2]([H:7])[N:3]([H:8])[H:9],,
