,Charge,Charge model,Method,Weight,Delta,Element,Grid,Atom number,smirks,Conformer,Orientation
0,-0.4928580163129447,RESP2,hf/6-31g*,1.0,0.0,C,hf,1,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
1,0.34797437449917085,RESP2,hf/6-31g*,1.0,0.0,C,hf,2,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
2,-0.28725055442093245,RESP2,hf/6-31g*,1.0,0.0,C,hf,3,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
3,-0.09671131094281184,RESP2,hf/6-31g*,1.0,0.0,C,hf,4,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
4,-0.2172450921398285,RESP2,hf/6-31g*,1.0,0.0,C,hf,5,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
5,0.029515710221288752,RESP2,hf/6-31g*,1.0,0.0,C,hf,6,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
6,0.7746471218252617,RESP2,hf/6-31g*,1.0,0.0,C,hf,7,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
7,-0.6060567739936543,RESP2,hf/6-31g*,1.0,0.0,O,hf,8,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
8,-0.6680070976581698,RESP2,hf/6-31g*,1.0,0.0,O,hf,9,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
9,-0.33271751232259095,RESP2,hf/6-31g*,1.0,0.0,C,hf,10,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
10,0.13148632064270516,RESP2,hf/6-31g*,1.0,0.0,H,hf,11,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
11,0.13800144233670694,RESP2,hf/6-31g*,1.0,0.0,H,hf,12,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
12,0.13763793623096848,RESP2,hf/6-31g*,1.0,0.0,H,hf,13,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
13,0.1691768028286399,RESP2,hf/6-31g*,1.0,0.0,H,hf,14,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
14,0.14155385951196778,RESP2,hf/6-31g*,1.0,0.0,H,hf,15,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
15,0.1733315209552434,RESP2,hf/6-31g*,1.0,0.0,H,hf,16,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
16,0.4666328916754173,RESP2,hf/6-31g*,1.0,0.0,H,hf,17,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
17,0.19088837706356232,RESP2,hf/6-31g*,1.0,0.0,H,hf,18,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
0,-0.493806100040072,RESP2,hf/6-31g*,1.0,0.05,C,hf,1,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
1,0.3479503642897822,RESP2,hf/6-31g*,1.0,0.05,C,hf,2,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
2,-0.2873209101576666,RESP2,hf/6-31g*,1.0,0.05,C,hf,3,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
3,-0.09724927791651607,RESP2,hf/6-31g*,1.0,0.05,C,hf,4,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
4,-0.21684510635446952,RESP2,hf/6-31g*,1.0,0.05,C,hf,5,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
5,0.027242469228937548,RESP2,hf/6-31g*,1.0,0.05,C,hf,6,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
6,0.7769927904396796,RESP2,hf/6-31g*,1.0,0.05,C,hf,7,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
7,-0.6087165730915067,RESP2,hf/6-31g*,1.0,0.05,O,hf,8,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
8,-0.6679692231948908,RESP2,hf/6-31g*,1.0,0.05,O,hf,9,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
9,-0.3321672613570587,RESP2,hf/6-31g*,1.0,0.05,C,hf,10,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
10,0.13204194413245585,RESP2,hf/6-31g*,1.0,0.05,H,hf,11,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
11,0.138444199004058,RESP2,hf/6-31g*,1.0,0.05,H,hf,12,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
12,0.13811632110733174,RESP2,hf/6-31g*,1.0,0.05,H,hf,13,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
13,0.1700398919339109,RESP2,hf/6-31g*,1.0,0.05,H,hf,14,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
14,0.14226191729080762,RESP2,hf/6-31g*,1.0,0.05,H,hf,15,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
15,0.1731725856412904,RESP2,hf/6-31g*,1.0,0.05,H,hf,16,[H:15][c:4]1[c:5]([c:6]([c:10]([c:2]([c:3]1[H:14])[C:1]([H:11])([H:12])[H:13])[H:18])[C:7](=[O:8])[O:9][H:17])[H:16],,
