,Charge,Charge model,Method,Weight,Delta,Element,Grid,Atom number,smirks,Conformer,Orientation
0,0.13354717840938185,RESP2,hf/6-31g*,1.0,0.0,C,hf,1,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
1,-0.3183736950450643,RESP2,hf/6-31g*,1.0,0.0,C,hf,2,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
2,-0.2445226089326388,RESP2,hf/6-31g*,1.0,0.0,N,hf,3,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
3,0.21910606712132819,RESP2,hf/6-31g*,1.0,0.0,C,hf,4,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
4,-0.5366632749044563,RESP2,hf/6-31g*,1.0,0.0,N,hf,5,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
5,0.10996183653030862,RESP2,hf/6-31g*,1.0,0.0,H,hf,6,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
6,0.21092726720861563,RESP2,hf/6-31g*,1.0,0.0,H,hf,7,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
7,0.3180127248241341,RESP2,hf/6-31g*,1.0,0.0,H,hf,8,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
8,0.10800450478839092,RESP2,hf/6-31g*,1.0,0.0,H,hf,9,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
0,0.13276973151191515,RESP2,hf/6-31g*,1.0,0.05,C,hf,1,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
1,-0.3184250676875216,RESP2,hf/6-31g*,1.0,0.05,C,hf,2,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
2,-0.24326900049939218,RESP2,hf/6-31g*,1.0,0.05,N,hf,3,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
3,0.220507247284022,RESP2,hf/6-31g*,1.0,0.05,C,hf,4,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
4,-0.5421382941800122,RESP2,hf/6-31g*,1.0,0.05,N,hf,5,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
5,0.11023911715878706,RESP2,hf/6-31g*,1.0,0.05,H,hf,6,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
6,0.2121102346851553,RESP2,hf/6-31g*,1.0,0.05,H,hf,7,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
7,0.31944092800448076,RESP2,hf/6-31g*,1.0,0.05,H,hf,8,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
8,0.10876510372256579,RESP2,hf/6-31g*,1.0,0.05,H,hf,9,[H:6][C:1]1=[C:2]([N:3]([C:4](=[N:5]1)[H:9])[H:8])[H:7],,
